rank,graph6,alpha,theta_scs,delta_scs,edges,pr_scs,status_scs
2380,G?bLV{,4,4.0,-0.0,14,1.7763568394002505e-15,optimal
2381,G?bL[{,4,4.0,-0.0,13,6.661338147750939e-16,optimal
2382,G?bL]w,4,4.0,0.0,13,4.440892098500626e-16,optimal
2383,G?bL]{,4,4.0,0.0,14,4.440892098500626e-16,optimal
2384,G?bL^k,4,4.0,-0.0,14,4.440892098500626e-16,optimal
2385,G?bL^o,4,4.0,0.0,13,1.1102230246251565e-15,optimal
2386,G?bL^w,4,4.0,0.0,14,7.771561172376096e-16,optimal
2387,G?bL^{,4,4.0,0.0,15,1.7763568394002505e-15,optimal
2388,G?bL`[,4,4.0,0.0,11,4.815457971221674e-15,optimal
2389,G?bL`k,4,4.0,0.0,11,1.5543122344752192e-15,optimal
2390,G?bL`s,4,4.0,0.0,11,4.440892098500626e-16,optimal
2391,G?bL`w,4,4.0,0.0,11,1.467667043246713e-12,optimal
2392,G?bL`{,4,4.0,0.0,12,9.50350909079134e-14,optimal
2393,G?bLa[,4,4.0,0.0,11,1.750790306018343e-14,optimal
2394,G?bLbK,4,4.0,-0.0,11,1.9984014443252818e-15,optimal
2395,G?bLbW,4,4.0,0.0,11,2.4424906541753444e-15,optimal
2396,G?bLb[,4,4.0,-0.0,12,5.617728504603292e-14,optimal
2397,G?bLbg,4,4.0,0.0,11,6.661338147750939e-16,optimal
2398,G?bLbk,4,4.0,-0.0,12,1.1102230246251565e-15,optimal
2399,G?bLbo,4,4.0,-0.0,11,4.218847493575595e-15,optimal
2400,G?bLbs,4,4.0,-0.0,12,8.881784197001252e-16,optimal
2401,G?bLbw,4,4.0,0.0,12,1.1102230246251565e-15,optimal
2402,G?bLb{,4,4.0,-0.0,13,4.0190073491430667e-14,optimal
2403,G?bLc[,4,4.0,-0.0,11,3.9968028886505635e-15,optimal
2404,G?bLdK,4,4.0,0.0,11,1.5543122344752192e-15,optimal
2405,G?bLdS,4,4.0,-0.0,11,4.884981308350689e-15,optimal
2406,G?bLdW,4,4.0,0.0,11,1.7866783592053583e-15,optimal
2407,G?bLd[,4,4.0,-0.0,12,6.661338147750939e-16,optimal
2408,G?bLdg,4,4.0,0.0,11,3.503955667314536e-14,optimal
2409,G?bLdk,4,4.0,0.0,12,2.6645352591003757e-15,optimal
2410,G?bLds,4,4.0,-0.0,12,2.0155424494833212e-19,optimal
2411,G?bLdw,4,4.0,-0.0,12,1.3524727480205397e-15,optimal
2412,G?bLd{,4,4.0,0.0,13,6.661338147750939e-16,optimal
2413,G?bLeK,4,4.0,-0.0,11,2.6978419498391304e-14,optimal
2414,G?bLeS,4,4.0,0.0,11,1.4729789008533489e-13,optimal
2415,G?bLeW,4,4.0,-0.0,11,1.7763568394002505e-15,optimal
2416,G?bLe[,4,4.0,-0.0,12,9.760878470280902e-16,optimal
2417,G?bLfC,4,4.0,0.0,11,3.4416913763379853e-15,optimal
2418,G?bLfG,4,4.0,0.0,11,1.9984014443252818e-15,optimal
2419,G?bLfK,4,4.0,-0.0,12,1.4432899320127035e-15,optimal
2420,G?bLfS,4,4.0,-0.0,12,1.9984014443252818e-15,optimal
2421,G?bLfW,4,4.0,0.0,12,1.1102230246251565e-16,optimal
2422,G?bLf[,4,4.0,-0.0,13,8.881784197001252e-16,optimal
2423,G?bLfc,4,4.0,-0.0,12,1.1102230246251565e-15,optimal
2424,G?bLfg,4,4.0,0.0,12,4.051047927666672e-15,optimal
2425,G?bLfk,4,4.0,0.0,13,4.39648317751562e-14,optimal
2426,G?bLfo,4,4.0,-0.0,12,1.5543122344752192e-15,optimal
2427,G?bLfs,4,4.0,-0.0,13,9.414691248821327e-14,optimal
2428,G?bLfw,4,4.0,0.0,13,2.220446049250313e-16,optimal
2429,G?bLf{,4,4.0,-0.0,14,1.4499512701604544e-13,optimal
2430,G?bLts,4,4.0,0.0,13,2.220446049250313e-16,optimal
2431,G?bLtw,4,4.0,0.0,13,6.661338147750939e-16,optimal
2432,G?bLt{,4,4.0,-0.0,14,5.584501411803638e-17,optimal
2433,G?bLvW,4,4.0,-0.0,13,1.1102230246251565e-16,optimal
2434,G?bLv[,4,4.0,0.0,14,6.661338147750939e-16,optimal
2435,G?bLvg,4,4.0,0.0,13,1.5543122344752192e-15,optimal
2436,G?bLvk,4,4.0,-0.0,14,7.741648461121062e-13,optimal
2437,G?bLvo,4,4.0,-0.0,13,5.429167560266918e-17,optimal
2438,G?bLvs,4,4.0,-0.0,14,8.881784197001252e-16,optimal
2439,G?bLvw,4,4.0,-0.0,14,1.5543122344752192e-15,optimal
2440,G?bLv{,4,4.0,0.0,15,2.220446049250313e-16,optimal
2441,G?bL|{,4,4.0,-0.0,15,4.6629367034256575e-15,optimal
2442,G?bL~w,4,4.0,0.0,15,2.7755575615628914e-15,optimal
2443,G?bL~{,4,4.0,-0.0,16,8.815170815523743e-14,optimal
2444,G?bMPk,4,4.0,-0.0,11,5.0578129712977246e-15,optimal
2445,G?bMRk,4,4.0,-0.0,12,6.661338147750939e-16,optimal
2446,G?bMTw,4,4.0,-0.0,12,7.968788729391646e-16,optimal
2447,G?bMT{,4,4.0,0.0,13,2.220446049250313e-16,optimal
2448,G?bMVg,4,4.0,0.0,12,4.440892098500626e-16,optimal
2449,G?bMVk,4,4.0,-0.0,13,7.664745984764005e-16,optimal
2450,G?bMVo,4,4.0,-0.0,12,2.886579864025407e-15,optimal
2451,G?bMVw,4,4.0,-0.0,13,2.220446049250313e-16,optimal
2452,G?bMV{,4,4.0,-0.0,14,4.890000374891283e-16,optimal
2453,G?bM\w,4,4.0,0.0,13,2.220446049250313e-16,optimal
2454,G?bM\{,4,4.0,0.0,14,1.1102230246251565e-15,optimal
2455,G?bM^k,4,4.0,0.0,14,4.440892098500626e-16,optimal
2456,G?bM^o,4,4.0,0.0,13,4.440892098500626e-16,optimal
2457,G?bM^w,4,4.0,-0.0,14,2.220446049250313e-16,optimal
2458,G?bM^{,4,4.0,0.0,15,2.022741142748388e-14,optimal
2459,G?bN?{,4,4.0,-0.0,11,1.887379141862766e-15,optimal
2460,G?bN@k,4,4.0,0.0,11,2.886579864025407e-15,optimal
2461,G?bN@s,4,4.0,0.0,11,1.6431300764452317e-14,optimal
2462,G?bN@w,4,4.0,-0.0,11,2.0472512574087887e-13,optimal
2463,G?bN@{,4,4.0,0.0,12,1.865174681370263e-14,optimal
2464,G?bNAk,4,4.0,0.0,11,2.220446049250313e-16,optimal
2465,G?bNAs,4,4.0,0.0,11,1.2153836143391148e-14,optimal
2466,G?bNAw,4,4.0,0.0,11,7.216449660063518e-15,optimal
2467,G?bNA{,4,4.0,0.0,12,1.4084195911716685e-15,optimal
2468,G?bNBg,4,4.0,0.0,11,1.9984014443252818e-15,optimal
2469,G?bNBk,4,4.0,-0.0,12,1.887379141862766e-15,optimal
2470,G?bNBo,4,4.0,-0.0,11,8.881784197001252e-16,optimal
2471,G?bNBs,4,4.0,0.0,12,9.747758156208874e-14,optimal
2472,G?bNBw,4,4.0,-0.0,12,3.552713678800501e-15,optimal
2473,G?bNB{,4,4.0,0.0,13,5.551115123125783e-14,optimal
2474,G?bNCs,4,4.0,-0.0,11,3.3306690738754696e-16,optimal
2475,G?bNC{,4,4.0,0.0,12,7.409039047014838e-16,optimal
2476,G?bNDk,4,4.0,0.0,12,4.69565063364509e-16,optimal
2477,G?bNDo,4,4.0,-0.0,11,1.9442781122946147e-16,optimal
2478,G?bNDs,4,4.0,0.0,12,1.1223538805557082e-15,optimal
2479,G?bNDw,4,4.0,0.0,12,1.1545352380270834e-15,optimal
2480,G?bND{,4,4.0,-0.0,13,7.433929973477363e-13,optimal
2481,G?bNEc,4,4.0,0.0,11,8.881784197001252e-16,optimal
2482,G?bNEk,4,4.0,0.0,12,1.199725202705419e-15,optimal
2483,G?bNEs,4,4.0,0.0,12,1.2417149259960814e-15,optimal
2484,G?bNEw,4,4.0,0.0,12,2.5334850553507374e-19,optimal
2485,G?bNE{,4,4.0,-0.0,13,6.661338147750939e-16,optimal
2486,G?bNFc,4,4.0,-0.0,12,3.3306690738754696e-15,optimal
2487,G?bNFg,4,4.0,-0.0,12,1.8019818770274555e-13,optimal
2488,G?bNFk,4,4.0,-0.0,13,1.709743457922741e-14,optimal
2489,G?bNFo,4,4.0,-0.0,12,1.3322676295501878e-15,optimal
2490,G?bNFs,4,4.0,0.0,13,1.7430501486614958e-13,optimal
2491,G?bNFw,4,4.0,0.0,13,2.4424906541753444e-15,optimal
2492,G?bNF{,4,4.0,-0.0,14,6.616929226765933e-14,optimal
2493,G?bNS{,4,4.0,-0.0,13,6.661338147750939e-16,optimal
2494,G?bNTk,4,4.0,0.0,13,9.592326932761353e-14,optimal
2495,G?bNTs,4,4.0,-0.0,13,4.440892098500626e-16,optimal
2496,G?bNTw,4,4.0,0.0,13,2.220446049250313e-16,optimal
2497,G?bNT{,4,4.0,0.0,14,3.3306690738754696e-16,optimal
2498,G?bNUs,4,4.0,0.0,13,8.881784197001252e-16,optimal
2499,G?bNUw,4,4.0,0.0,13,3.3306690738754696e-16,optimal
2500,G?bNU{,4,4.0,0.0,14,6.661338147750939e-16,optimal
2501,G?bNVg,4,4.0,-0.0,13,1.2249897461048146e-12,optimal
2502,G?bNVk,4,4.0,0.0,14,7.216449660063518e-14,optimal
2503,G?bNVo,4,4.0,-0.0,13,1.0458300891968975e-13,optimal
2504,G?bNVs,4,4.0,-0.0,14,5.10702591327572e-15,optimal
2505,G?bNVw,4,4.0,0.0,14,3.552713678800501e-15,optimal
2506,G?bNV{,4,4.0,0.0,15,2.95353206739587e-14,optimal
2507,G?bN\{,4,4.0,0.0,15,3.774758283725532e-15,optimal
2508,G?bN]{,4,4.0,-0.0,15,2.9879290441200846e-13,optimal
2509,G?bN^o,4,4.0,0.0,14,2.220446049250313e-16,optimal
2510,G?bN^s,4,4.0,-0.0,15,3.4416913763379853e-15,optimal
2511,G?bN^w,4,4.0,-0.0,15,3.3306690738754696e-15,optimal
2512,G?bN^{,4,4.0,0.0,16,9.992007221626409e-16,optimal
2513,G?bN`{,4,4.0,-0.0,13,2.220446049250313e-16,optimal
2514,G?bNbo,4,4.0,0.0,12,3.4191588596129874e-16,optimal
2515,G?bNbs,4,4.0,0.0,13,2.220446049250313e-16,optimal
2516,G?bNbw,4,4.0,0.0,13,2.6645352591003757e-15,optimal
2517,G?bNb{,4,4.0,-0.0,14,2.0557099829188763e-14,optimal
2518,G?bNd[,4,4.0,-0.0,13,4.437839663836125e-16,optimal
2519,G?bNdk,4,4.0,0.0,13,5.551115123125783e-15,optimal
2520,G?bNds,4,4.0,0.0,13,2.220446049250313e-16,optimal
2521,G?bNdw,4,4.0,0.0,13,5.551115123125783e-16,optimal
2522,G?bNd{,4,4.0,0.0,14,1.219024881038422e-13,optimal
2523,G?bNe[,4,4.0,-0.0,13,1.3322676295501878e-15,optimal
2524,G?bNfS,4,4.0,0.0,13,3.9968028886505635e-15,optimal
2525,G?bNfW,4,4.0,-0.0,13,4.440892098500626e-16,optimal
2526,G?bNf[,4,4.0,0.0,14,1.5543122344752192e-15,optimal
2527,G?bNfc,4,4.0,0.0,13,1.5543122344752192e-15,optimal
2528,G?bNfg,4,4.0,-0.0,13,2.9976021664879227e-15,optimal
2529,G?bNfk,4,4.0,0.0,14,1.134230673602802e-14,optimal
2530,G?bNfo,4,4.0,-0.0,13,4.440892098500626e-16,optimal
2531,G?bNfs,4,4.0,0.0,14,3.040988839394811e-15,optimal
2532,G?bNfw,4,4.0,0.0,14,3.0103217761629763e-15,optimal
2533,G?bNf{,4,4.0,0.0,15,2.0183854587685346e-13,optimal
2534,G?bNj{,4,4.0,0.0,15,7.79198468095998e-15,optimal
2535,G?bNl{,4,4.0,0.0,15,1.2256862191861728e-13,optimal
2536,G?bNn[,4,4.0,-0.0,15,7.577032744829008e-14,optimal
2537,G?bNnk,4,4.0,-0.0,15,2.1942296711250377e-14,optimal
2538,G?bNno,4,4.0,-0.0,14,7.947488821097174e-15,optimal
2539,G?bNns,4,4.0,-0.0,15,5.18333021260798e-15,optimal
2540,G?bNnw,4,4.0,-0.0,15,2.5904058528150278e-14,optimal
2541,G?bNn{,4,4.0,-0.0,16,7.576458004357739e-13,optimal
2542,G?bNtw,4,4.0,-0.0,14,6.661338147750939e-16,optimal
2543,G?bNt{,4,4.0,0.0,15,4.218847493575595e-15,optimal
2544,G?bNvo,4,4.0,0.0,14,1.1102230246251565e-15,optimal
2545,G?bNvs,4,4.0,-0.0,15,6.823252420409471e-14,optimal
2546,G?bNvw,4,4.0,-0.0,15,1.6653345369377348e-15,optimal
2547,G?bNv{,4,4.0,0.0,16,3.07634121061791e-14,optimal
2548,G?bN~{,4,4.0,-0.0,17,8.881784197001252e-16,optimal
2549,G?bapk,4,4.0,-0.0,11,5.551115123125783e-16,optimal
2550,G?barK,4,4.0,-0.0,11,3.4416913763379853e-15,optimal
2551,G?barg,4,4.0,-0.0,11,6.328271240363392e-15,optimal
2552,G?bark,4,4.0,0.0,12,8.659739592076221e-15,optimal
2553,G?barw,4,4.0,-0.0,12,2.808864252301646e-14,optimal
2554,G?bas[,4,4.0,0.0,11,6.838973831690964e-14,optimal
2555,G?bask,4,4.0,-0.0,11,2.2648549702353193e-14,optimal
2556,G?batK,4,4.0,-0.0,11,1.554312234475219e-14,optimal
2557,G?bat[,4,4.0,-0.0,12,7.105427357601002e-15,optimal
2558,G?batg,4,4.0,-0.0,11,8.881784197001252e-16,optimal
2559,G?batk,4,4.0,0.0,12,8.104628079763643e-14,optimal
2560,G?bato,4,4.0,0.0,11,5.773159728050814e-15,optimal
2561,G?batw,4,4.0,0.0,12,4.218847493575595e-15,optimal
2562,G?bat{,4,4.0,-0.0,13,4.4853010194856324e-14,optimal
2563,G?bauK,4,4.0,-0.0,11,6.417406175466253e-15,optimal
2564,G?bau[,4,4.0,0.0,12,1.1102230246251565e-16,optimal
2565,G?baug,4,4.0,0.0,11,1.4638784423165771e-12,optimal
2566,G?bauk,4,4.0,-0.0,12,1.6109336087311021e-13,optimal
2567,G?bauw,4,4.0,-0.0,12,7.038813976123492e-14,optimal
2568,G?bavG,4,4.0,-0.0,11,2.220446049250313e-16,optimal
2569,G?bavK,4,4.0,-0.0,12,2.1749269052406817e-13,optimal
2570,G?bavO,4,4.0,-0.0,11,1.3322676295501878e-15,optimal
2571,G?bavW,4,4.0,-0.0,12,2.1094237467877974e-15,optimal
2572,G?bav[,4,4.0,-0.0,13,1.2945200467129325e-13,optimal
2573,G?bav_,4,4.0,0.0,11,1.4628048174041906e-12,optimal
2574,G?bavg,4,4.0,-0.0,12,1.2878587085651816e-14,optimal
2575,G?bavo,4,4.0,-0.0,12,8.161634136890418e-16,optimal
2576,G?bavw,4,4.0,-0.0,13,2.631228568361621e-14,optimal
2577,G?bav{,4,4.0,0.0,14,2.631228568361621e-14,optimal
2578,G?ba|[,4,4.0,0.0,13,1.2863444094323999e-15,optimal
2579,G?ba|{,4,4.0,0.0,14,3.88751950162665e-13,optimal
2580,G?ba}[,4,4.0,0.0,13,2.6398104654781484e-15,optimal
2581,G?ba}w,4,4.0,-0.0,13,3.530509218307998e-14,optimal
2582,G?ba~[,4,4.0,-0.0,14,3.2862601528904634e-14,optimal
2583,G?ba~k,4,4.0,0.0,14,5.573319583618286e-14,optimal
2584,G?ba~o,4,4.0,0.0,13,1.4170778818335306e-14,optimal
2585,G?ba~w,4,4.0,-0.0,14,2.4424906541753444e-15,optimal
2586,G?ba~{,4,4.0,-0.0,15,1.4432899320127035e-14,optimal
2587,G?bbQk,4,4.0,0.0,11,1.4627487592012834e-12,optimal
2588,G?bbRw,4,4.0,0.0,12,1.4612199800217508e-12,optimal
2589,G?bbSk,4,4.0,-0.0,11,7.613758853542028e-14,optimal
2590,G?bbUk,4,4.0,0.0,12,1.4647899368922991e-12,optimal
2591,G?bbUw,4,4.0,-0.0,12,1.4647853913177176e-12,optimal
2592,G?bbU{,4,4.0,-0.0,13,1.4645259780657064e-12,optimal
2593,G?bbV_,4,4.0,0.0,11,2.0335473846538236e-14,optimal
2594,G?bbVg,4,4.0,0.0,12,2.0738669182391953e-12,optimal_inaccurate
2595,G?bbVk,4,4.0,-0.0,13,1.4633791189855953e-12,optimal
2596,G?bbVw,4,4.0,-0.0,13,1.4641230727659388e-12,optimal
2597,G?bbV{,4,4.0,-0.0,14,1.4656317503703532e-12,optimal
2598,G?bb[{,4,4.0,0.0,13,9.339905725477658e-13,optimal
2599,G?bb]k,4,4.0,0.0,13,6.654588228974364e-14,optimal
2600,G?bb]{,4,4.0,0.0,14,1.127986593019159e-13,optimal
2601,G?bb^g,4,4.0,-0.0,13,1.5776269179923474e-13,optimal
2602,G?bb^k,4,4.0,0.0,14,7.349676423018536e-14,optimal
2603,G?bb^o,4,4.0,-0.0,13,3.571839192135926e-15,optimal
2604,G?bb^w,4,4.0,0.0,14,3.0753177782116836e-14,optimal
2605,G?bb^{,4,4.0,0.0,15,8.903988657493755e-14,optimal
2606,G?bbqw,4,4.0,-0.0,12,2.7533531010703882e-14,optimal
2607,G?bbrW,4,4.0,0.0,12,2.8199664825478976e-14,optimal
2608,G?bbro,4,4.0,-0.0,12,1.4602280835216224e-12,optimal
2609,G?bbrs,4,4.0,0.0,13,4.773959005888173e-15,optimal
2610,G?bbrw,4,4.0,0.0,13,2.8976820942716586e-14,optimal
2611,G?bbsw,4,4.0,0.0,12,1.0103029524088925e-14,optimal
2612,G?bbuW,4,4.0,0.0,12,3.3306690738754696e-15,optimal
2613,G?bbug,4,4.0,0.0,12,2.220446049250313e-16,optimal
2614,G?bbuw,4,4.0,-0.0,13,8.524866458445703e-14,optimal
2615,G?bbu{,4,4.0,-0.0,14,4.785061236134425e-14,optimal
2616,G?bbvG,4,4.0,0.0,12,3.219646771412954e-15,optimal
2617,G?bbvW,4,4.0,-0.0,13,1.1102230246251565e-16,optimal
2618,G?bbv[,4,4.0,0.0,14,1.1102230246251565e-16,optimal
2619,G?bbvg,4,4.0,0.0,13,2.220446049250313e-16,optimal
2620,G?bbvk,4,4.0,-0.0,14,1.1102230246251565e-16,optimal
2621,G?bbvo,4,4.0,-0.0,13,3.885780586188048e-14,optimal
2622,G?bbvs,4,4.0,-0.0,14,9.614531393253856e-14,optimal
2623,G?bbvw,4,4.0,-0.0,14,1.1590728377086634e-13,optimal
2624,G?bbz{,4,4.0,0.0,15,4.4853010194856324e-14,optimal
2625,G?bb~w,4,4.0,0.0,15,2.291500322826323e-13,optimal
2626,G?bb~{,4,4.0,0.0,16,2.2182256032010628e-13,optimal
2627,G?bczs,4,4.0,0.0,13,1.1457501614131615e-13,optimal
2628,G?bcz{,4,4.0,-0.0,14,8.727469786920654e-15,optimal
2629,G?bc{{,4,4.0,-0.0,13,8.559808594802866e-16,optimal
2630,G?bc}[,4,4.0,-0.0,13,1.245630497867829e-15,optimal
2631,G?bc}s,4,4.0,0.0,13,1.1057479186384401e-15,optimal
2632,G?bc}{,4,4.0,-0.0,14,3.1086244689504383e-15,optimal
2633,G?bc~S,4,4.0,-0.0,13,1.2989609388114332e-14,optimal
2634,G?bc~W,4,4.0,0.0,13,1.3322676295501878e-15,optimal
2635,G?bc~[,4,4.0,-0.0,14,6.94999613415348e-14,optimal
2636,G?bc~c,4,4.0,-0.0,13,1.4432899320127035e-15,optimal
2637,G?bc~k,4,4.0,-0.0,14,3.26405569239796e-14,optimal
2638,G?bc~o,4,4.0,-0.0,13,7.238654120556021e-14,optimal
2639,G?bc~s,4,4.0,-0.0,14,3.774758283725532e-14,optimal
2640,G?bc~w,4,4.0,0.0,14,1.1354305415017399e-13,optimal
2641,G?bc~{,4,4.0,0.0,15,1.0258460747536446e-13,optimal
2642,G?beZs,4,4.0,-0.0,13,3.774758283725532e-15,optimal
2643,G?beZw,4,4.0,0.0,13,8.881784197001252e-16,optimal
2644,G?beZ{,4,4.0,0.0,14,2.6201263381153694e-14,optimal
2645,G?be\s,4,4.0,-0.0,13,8.881784197001252e-16,optimal
2646,G?be\w,4,4.0,0.0,13,1.7763568394002505e-15,optimal
2647,G?be\{,4,4.0,-0.0,14,6.661338147750939e-16,optimal
2648,G?be]s,4,4.0,-0.0,13,2.220446049250313e-16,optimal
2649,G?be]w,4,4.0,-0.0,13,5.716434023386141e-14,optimal
2650,G?be]{,4,4.0,0.0,14,4.440892098500626e-16,optimal
2651,G?be^c,4,4.0,-0.0,13,2.763980271810515e-14,optimal
2652,G?be^g,4,4.0,0.0,13,5.184050814206694e-16,optimal
2653,G?be^k,4,4.0,-0.0,14,3.8413716652030416e-14,optimal
2654,G?be^o,4,4.0,-0.0,13,3.552713678800501e-15,optimal
2655,G?be^s,4,4.0,0.0,14,2.3647750424515834e-14,optimal
2656,G?be^w,4,4.0,0.0,14,1.1102230246251565e-15,optimal
2657,G?be^{,4,4.0,0.0,15,1.5543122344752192e-15,optimal
2658,G?be`[,4,4.0,-0.0,11,1.7201431492215994e-14,optimal
2659,G?be`k,4,4.0,0.0,11,4.773959005888173e-15,optimal
2660,G?be`w,4,4.0,-0.0,11,8.693046282814976e-14,optimal
2661,G?be`{,4,4.0,-0.0,12,9.753428396926577e-14,optimal
2662,G?bea[,4,4.0,0.0,11,6.661338147750939e-16,optimal
2663,G?beaw,4,4.0,0.0,11,1.4657710748748963e-12,optimal
2664,G?bebK,4,4.0,-0.0,11,1.3322676295501878e-15,optimal
2665,G?bebW,4,4.0,-0.0,11,3.3306690738754696e-15,optimal
2666,G?beb[,4,4.0,0.0,12,1.7541523789077473e-14,optimal
2667,G?bebg,4,4.0,-0.0,11,1.912344432391455e-16,optimal
2668,G?bebk,4,4.0,-0.0,12,8.881784197001252e-16,optimal
2669,G?bebw,4,4.0,-0.0,12,7.394085344003543e-14,optimal
2670,G?beb{,4,4.0,0.0,13,1.9761969838327786e-14,optimal
2671,G?bec[,4,4.0,0.0,11,7.549516567451064e-15,optimal
2672,G?becw,4,4.0,-0.0,11,3.051718308324903e-14,optimal
2673,G?bedK,4,4.0,0.0,11,9.479276347701544e-15,optimal
2674,G?bed[,4,4.0,0.0,12,5.551115123125783e-16,optimal
2675,G?bedg,4,4.0,-0.0,11,1.3322676295501878e-15,optimal
2676,G?bedk,4,4.0,0.0,12,6.661338147750939e-16,optimal
2677,G?bedo,4,4.0,0.0,11,5.171618317206766e-19,optimal
2678,G?bedw,4,4.0,0.0,12,6.661338147750939e-16,optimal
2679,G?bed{,4,4.0,0.0,13,4.440892098500626e-16,optimal
2680,G?beeW,4,4.0,0.0,11,8.881784197001252e-16,optimal
2681,G?bee[,4,4.0,0.0,12,1.1323797574603616e-15,optimal
2682,G?beeg,4,4.0,-0.0,11,1.4432899320127035e-15,optimal
2683,G?beew,4,4.0,0.0,12,3.2307490016592055e-14,optimal
2684,G?befG,4,4.0,0.0,11,2.220446049250313e-15,optimal
2685,G?befK,4,4.0,0.0,12,1.1973013655133935e-15,optimal
2686,G?befO,4,4.0,-0.0,11,1.5543122344752192e-15,optimal
2687,G?befW,4,4.0,-0.0,12,4.440892098500626e-16,optimal
2688,G?bef[,4,4.0,-0.0,13,7.105427357601002e-15,optimal
2689,G?bef_,4,4.0,-0.0,11,1.667554982986985e-13,optimal
2690,G?befg,4,4.0,0.0,12,1.4925108896756882e-14,optimal
2691,G?befk,4,4.0,-0.0,13,1.7541523789077473e-14,optimal
2692,G?befo,4,4.0,0.0,12,2.6645352591003757e-15,optimal
2693,G?befw,4,4.0,0.0,13,8.458523804335113e-15,optimal
2694,G?bef{,4,4.0,-0.0,14,5.867911329779461e-15,optimal
2695,G?beh{,4,4.0,0.0,13,6.661338147750939e-16,optimal
2696,G?bejw,4,4.0,-0.0,13,2.299271883998699e-13,optimal
2697,G?bej{,4,4.0,-0.0,14,5.1958437552457326e-14,optimal
2698,G?bel[,4,4.0,-0.0,13,2.886579864025407e-15,optimal
2699,G?belk,4,4.0,0.0,13,3.219646771412954e-15,optimal
2700,G?belw,4,4.0,0.0,13,6.000317734202239e-16,optimal
2701,G?bel{,4,4.0,-0.0,14,4.296563105299356e-14,optimal
2702,G?bem[,4,4.0,0.0,13,2.1094237467877974e-15,optimal
2703,G?bemw,4,4.0,0.0,13,3.8757484620249083e-14,optimal
2704,G?benW,4,4.0,0.0,13,8.881784197001252e-16,optimal
2705,G?ben[,4,4.0,-0.0,14,5.306866057708248e-14,optimal
2706,G?beng,4,4.0,0.0,13,7.438494264988549e-15,optimal
2707,G?benk,4,4.0,0.0,14,4.518607710224387e-14,optimal
2708,G?benw,4,4.0,0.0,14,2.6423307986078726e-14,optimal
2709,G?ben{,4,4.0,-0.0,15,1.432187701766452e-14,optimal
2710,G?bepw,4,4.0,0.0,12,4.440892098500626e-16,optimal
2711,G?bep{,4,4.0,0.0,13,7.949196856316121e-14,optimal
2712,G?beqw,4,4.0,-0.0,12,3.0964778999323466e-14,optimal
2713,G?beq{,4,4.0,-0.0,13,1.6231460620019789e-13,optimal
2714,G?berW,4,4.0,-0.0,12,1.1102230246251565e-15,optimal
2715,G?ber[,4,4.0,-0.0,13,3.1530333899354446e-14,optimal
2716,G?berk,4,4.0,-0.0,13,2.220446049250313e-16,optimal
2717,G?bero,4,4.0,-0.0,12,4.440892098500626e-16,optimal
2718,G?bers,4,4.0,-0.0,13,1.7763568394002505e-15,optimal
2719,G?berw,4,4.0,0.0,13,4.0300942817967552e-16,optimal
2720,G?ber{,4,4.0,0.0,14,3.608224830031759e-14,optimal
2721,G?bets,4,4.0,-0.0,13,6.661338147750939e-16,optimal
2722,G?betw,4,4.0,0.0,13,1.5543122344752192e-15,optimal
2723,G?bet{,4,4.0,0.0,14,7.771561172376096e-16,optimal
2724,G?beus,4,4.0,-0.0,13,4.440892098500626e-16,optimal
2725,G?beuw,4,4.0,-0.0,13,7.298813446158397e-15,optimal
2726,G?beu{,4,4.0,-0.0,14,2.220446049250313e-16,optimal
2727,G?bevK,4,4.0,-0.0,13,5.551115123125783e-16,optimal
2728,G?bevS,4,4.0,0.0,13,2.0383694732117874e-13,optimal
2729,G?bevW,4,4.0,-0.0,13,1.3322676295501878e-15,optimal
2730,G?bev[,4,4.0,-0.0,14,6.661338147750939e-16,optimal
2731,G?bevc,4,4.0,0.0,13,1.2006069264285007e-13,optimal
2732,G?bevg,4,4.0,-0.0,13,1.887379141862766e-15,optimal
2733,G?bevk,4,4.0,0.0,14,2.90878432451791e-14,optimal
2734,G?bevo,4,4.0,0.0,13,2.2417380462259577e-19,optimal
2735,G?bevs,4,4.0,-0.0,14,2.398081733190338e-14,optimal
2736,G?bevw,4,4.0,-0.0,14,1.1679546219056647e-13,optimal
2737,G?bev{,4,4.0,0.0,15,4.39648317751562e-14,optimal
2738,G?bez{,4,4.0,-0.0,15,9.355676539867212e-14,optimal
2739,G?be|{,4,4.0,-0.0,15,5.338112511329226e-13,optimal
2740,G?be}{,4,4.0,0.0,15,6.220759329570476e-13,optimal
2741,G?be~[,4,4.0,0.0,15,1.1014590405410535e-13,optimal
2742,G?be~k,4,4.0,0.0,15,1.8984813721090177e-14,optimal
2743,G?be~o,4,4.0,-0.0,14,8.459899447643693e-14,optimal
2744,G?be~s,4,4.0,-0.0,15,8.527599827150195e-14,optimal
2745,G?be~w,4,4.0,0.0,15,6.376671806353105e-15,optimal
2746,G?be~{,4,4.0,-0.0,16,1.7737215902975578e-13,optimal
2747,G?bf?{,4,4.0,0.0,11,1.2212453270876722e-14,optimal
2748,G?bfAk,4,4.0,-0.0,11,2.7208159720651126e-13,optimal
2749,G?bfAw,4,4.0,0.0,11,1.7031038373188773e-14,optimal
2750,G?bfA{,4,4.0,-0.0,12,3.304617059401706e-14,optimal
2751,G?bfBg,4,4.0,-0.0,11,9.533644980196725e-16,optimal
